# Rg    beta propensity
 1.4962  4.285714286
1.49429  4.285714286
1.49358  4.285714286
1.50355  4.285714286
1.47809  9.285714286
1.48586  5.714285714
1.45204  4.285714286
1.54843  17.85714286
1.47563  10
1.62558  15
1.53785  14.28571429
1.47518  7.857142857
1.48856  5.714285714
1.51822  2.857142857
 1.4822  7.142857143
1.55306  16.42857143
1.53496  17.85714286
1.54545  17.85714286
1.47716  5.714285714
1.47527  7.857142857
 1.4718  7.857142857
1.47596  7.857142857
1.54885  22.85714286
1.55185  19.28571429
1.47719  15
1.54419  16.42857143
1.50876  5.714285714
1.47282  17.14285714
1.46986  15.71428571
1.54052  19.28571429
1.47017  17.85714286
1.54449  22.85714286
1.52456  4.285714286
1.54556  21.42857143
1.55206  15.71428571
 1.4609  5.714285714
1.55708  15.71428571
1.54679  15.71428571
1.52502  5.714285714
1.50766  7.142857143
1.50927  7.142857143
1.46951  15.71428571
 1.4657  17.85714286
1.47563  16.42857143
1.49967  7.857142857
1.47262  17.85714286
1.60037  22.14285714
1.47572  14.28571429
1.50755  7.142857143
1.47148  17.14285714
1.47115  20
1.60702  21.42857143
1.47232  16.42857143
1.47952  17.85714286
1.61039  23.57142857
1.61679  23.57142857
1.52375  8.571428571
1.48184  17.85714286
1.51132  7.857142857
1.47979  19.28571429
 1.5544  19.28571429
1.55838  17.85714286
1.43793  19.28571429
1.49335  22.14285714
1.48957  24.28571429
1.52379  5.714285714
1.51613  5.714285714
1.52771  5.714285714
1.51315  5.714285714
1.51448  5.714285714
1.48151  20.71428571
1.49264  20
1.49051  22.85714286
1.48679  22.85714286
1.51735  4.285714286
1.48184  20.71428571
1.47431  20.71428571
1.47232  22.14285714
1.45642  7.142857143
1.50046  8.571428571
1.50479  8.571428571
1.61467  22.14285714
1.50932  8.571428571
1.49728  15.71428571
1.44452  8.571428571
 1.5045  8.571428571
1.50614  8.571428571
1.54435  19.28571429
1.59765  20.71428571
1.49069  22.85714286
1.51105  4.285714286
1.47277  17.14285714
1.47806  17.85714286
1.47536  15
 1.4436  17.85714286
1.54814  17.85714286
1.51794  7.142857143
1.60139  20.71428571
1.60067  20
1.49955  7.142857143
1.52931  12.14285714
1.52994  16.42857143
1.48826  20
1.44216  16.42857143
1.61994  23.57142857
1.52319  5.714285714
1.52238  2.857142857
1.56029  19.28571429
1.47856  17.14285714
1.47937  19.28571429
1.50343  15
1.49982  16.42857143
1.51587  5.714285714
1.45337  8.571428571
1.51602  4.285714286
1.52562  2.857142857
1.56907  16.42857143
1.55478  16.42857143
1.56648  15.71428571
1.52526  13.57142857
 1.5264  13.57142857
1.52419  13.57142857
1.55639  14.28571429
1.50896  7.142857143
1.55067  13.57142857
1.56326  16.42857143
1.55537  15
1.43819  15
1.55266  15
1.48247  19.28571429
1.54185  12.14285714
1.54194  10.71428571
1.46214  8.571428571
1.46186  8.571428571
 1.4595  7.142857143
1.45431  8.571428571
1.56715  15.71428571
1.49859  7.142857143
1.48706  22.14285714
1.53946  10.71428571
1.56917  14.28571429
1.61991  17.14285714
 1.5225  7.142857143
1.51418  7.142857143
1.52336  7.142857143
1.56041  15
1.53421  13.57142857
 1.6157  20.71428571
1.61246  19.28571429
1.51705  7.142857143
1.53136  12.85714286
1.51073  16.42857143
1.49246  21.42857143
1.53908  2.857142857
1.53562  5.714285714
 1.5277  11.42857143
1.59848  21.42857143
1.48567  22.14285714
1.59706  18.57142857
1.52962  12.14285714
1.54585  14.28571429
1.55376  14.28571429
1.55016  14.28571429
1.57596  17.85714286
1.59062  17.85714286
1.59097  22.14285714
1.47196  10
1.53434  12.14285714
1.54654  14.28571429
1.53966  15
1.53138  14.28571429
1.53713  14.28571429
1.57769  22.14285714
1.47017  5.714285714
1.47596  7.142857143
1.46697  7.142857143
1.47228  7.857142857
1.57894  22.14285714
 1.5807  19.28571429
1.47311  7.857142857
 1.5107  5.714285714
1.50392  10
1.51124  5.714285714
1.50619  7.142857143
1.51005  5.714285714
1.51179  7.142857143
1.50608  7.142857143
1.48048  7.857142857
1.49073  5.714285714
1.54671  13.57142857
1.48047  7.142857143
1.53876  12.14285714
1.48813  20
1.49941  16.42857143
1.49853  5.714285714
1.51058  5.714285714
  1.486  16.42857143
1.56583  17.85714286
1.51174  7.142857143
1.52202  7.142857143
1.52557  7.142857143
1.50924  7.142857143
1.52016  7.857142857
1.56682  19.28571429
1.52704  7.142857143
1.53562  8.571428571
1.56124  16.42857143
 1.5205  7.142857143
1.53075  13.57142857
1.49836  15.71428571
1.47378  7.142857143
1.52331  7.142857143
1.49802  15.71428571
1.52064  5.714285714
1.47494  22.85714286
1.54033  13.57142857
1.46943  21.42857143
1.46484  21.42857143
1.40851  17.85714286
 1.4091  19.28571429
1.57173  17.85714286
1.49221  17.14285714
 1.4983  15.71428571
1.45714  10
1.45463  7.142857143
1.51271  7.142857143
1.49772  8.571428571
1.50197  7.142857143
1.46541  21.42857143
   1.47  7.857142857
1.46082  21.42857143
1.52061  5.714285714
1.51297  4.285714286
1.49293  13.57142857
1.54977  15
1.55744  15
1.50962  5.714285714
1.47008  21.42857143
 1.4798  22.85714286
1.50689  2.857142857
1.49525  5.714285714
1.49516  7.142857143
1.49014  10.71428571
 1.4973  5.714285714
1.50677  8.571428571
1.50418  7.142857143
1.53414  12.14285714
1.53222  15
1.51643  2.857142857
1.49998  6.428571429
1.49549  5.714285714
1.54364  15
1.56091  15
1.54685  16.42857143
 1.4963  15.71428571
1.48846  20
1.50947  7.142857143
1.47441  22.85714286
1.53488  15
1.55015  14.28571429
1.45887  17.85714286
1.55663  15.71428571
1.46409  22.85714286
1.49254  12.85714286
1.48867  5
1.49394  3.571428571
 1.5211  4.285714286
1.48755  3.571428571
1.47513  9.285714286
1.51188  7.142857143
1.49858  2.142857143
1.51545  7.857142857
1.51177  7.142857143
1.52513  7.142857143
1.48979  3.571428571
1.47157  7.857142857
1.53785  20.71428571
1.49067  3.571428571
 1.5567  13.57142857
1.56178  13.57142857
1.49833  8.571428571
1.51544  4.285714286
1.52593  5.714285714
1.52237  16.42857143
1.46785  5.714285714
1.48008  7.857142857
1.49536  5
1.49485  5
1.50388  3.571428571
1.52753  15.71428571
1.52505  17.14285714
1.53446  14.28571429
1.51848  14.28571429
1.61082  17.85714286
1.44559  7.142857143
1.56526  15.71428571
1.45433  7.142857143
1.45332  5.714285714
1.55691  15
1.55468  12.14285714
1.46246  19.28571429
1.55975  15
1.50117  7.142857143
1.48254  21.42857143
1.50468  5
1.47688  19.28571429
1.50646  5.714285714
1.51004  17.14285714
1.50002  15.71428571
1.50874  7.142857143
1.49744  5
1.48281  17.85714286
1.49472  21.42857143
1.50621  5.714285714
1.49967  8.571428571
1.50569  7.142857143
1.51306  5.714285714
1.55906  13.57142857
1.47131  16.42857143
1.50447  5
1.50008  5.714285714
1.51727  5.714285714
1.49155  3.571428571
1.46884  17.85714286
1.50401  5
1.48672  24.28571429
1.48898  21.42857143
1.55275  15
1.54651  15
1.55069  15
1.45264  5.714285714
 1.5018  3.571428571
1.48735  20.71428571
1.50291  3.571428571
1.50208  3.571428571
1.49654  16.42857143
1.45551  22.85714286
1.49965  5
1.48191  5.714285714
1.45701  5.714285714
1.53244  15.71428571
1.53319  15
1.50461  5
1.54351  15
1.49755  5
1.45682  16.42857143
1.50381  17.14285714
1.50896  7.142857143
1.50567  10
1.50104  17.14285714
1.50164  16.42857143
1.44084  16.42857143
1.49681  16.42857143
1.48201  5.714285714
1.52542  15
1.47606  9.285714286
 1.5036  17.14285714
1.49489  7.142857143
1.50082  17.14285714
1.49612  17.14285714
1.50851  16.42857143
1.49773  4.285714286
1.54315  15
1.49467  7.142857143
1.49232  2.857142857
 1.4934  6.428571429
1.49735  5.714285714
1.48734  12.14285714
1.50724  7.142857143
1.51063  7.142857143
1.50147  7.142857143
1.48082  7.857142857
1.51262  7.142857143
1.49204  5.714285714
 1.5003  17.14285714
1.50152  10
1.48389  7.857142857
 1.5501  20.71428571
1.50526  7.142857143
 1.5414  21.42857143
1.46963  8.571428571
1.47017  7.142857143
1.48452  5.714285714
1.47708  5.714285714
 1.4738  7.857142857
1.50871  5.714285714
1.47972  7.857142857
1.53091  15
1.52159  15
1.47543  5.714285714
1.52937  11.42857143
1.51651  7.142857143
 1.5073  7.142857143
1.51018  7.142857143
1.54953  17.85714286
1.48944  7.857142857
1.54415  16.42857143
1.49652  22.85714286
1.46819  4.285714286
1.55024  15
1.47983  22.85714286
1.47999  5.714285714
1.50319  7.142857143
1.49618  7.142857143
1.48387  4.285714286
1.48092  2.857142857
1.51341  5.714285714
1.50569  7.142857143
1.51322  5.714285714
1.49745  7.142857143
1.51555  13.57142857
1.49078  15
1.49382  5
1.49108  7.142857143
1.51593  15
1.50601  3.571428571
 1.5003  17.14285714
1.47721  11.42857143
 1.5094  15
1.49494  17.14285714
1.60412  22.14285714
1.50237  15
1.49758  5.714285714
1.50219  5.714285714
1.48218  5
1.50163  17.85714286
1.50559  17.85714286
1.48671  10
1.46501  4.285714286
1.48695  5.714285714
1.47223  15
1.50517  4.285714286
1.51034  5.714285714
1.50825  17.14285714
1.48456  14.28571429
 1.4867  14.28571429
1.48344  7.857142857
1.47552  17.14285714
1.48169  16.42857143
1.50742  17.14285714
1.50161  8.571428571
1.48751  7.857142857
1.50748  17.14285714
1.48238  17.14285714
1.52131  5.714285714
 1.4903  16.42857143
1.48944  5.714285714
1.49219  7.857142857
1.48021  18.57142857
1.50034  13.57142857
1.48299  18.57142857
1.49374  4.285714286
1.50636  5.714285714
1.49789  5.714285714
1.50634  5.714285714
1.47866  16.42857143
1.49406  19.28571429
1.49623  17.85714286
 1.4961  16.42857143
1.49564  5
1.49281  10
1.48429  7.857142857
1.50331  5.714285714
1.50502  5
 1.4712  15
1.48351  7.857142857
1.49653  7.142857143
1.50061  7.142857143
1.50838  8.571428571
1.50072  5.714285714
1.51067  8.571428571
1.51193  5.714285714
1.46235  4.285714286
1.49008  7.857142857
1.50817  16.42857143
1.50353  19.28571429
 1.4968  8.571428571
1.50592  8.571428571
1.47737  20
1.49593  8.571428571
1.51177  8.571428571
1.49168  17.85714286
1.48794  18.57142857
  1.515  13.57142857
1.51129  8.571428571
1.47872  18.57142857
1.50902  7.142857143
1.49949  7.142857143
1.50411  11.42857143
1.50817  8.571428571
1.54526  15
 1.4865  5.714285714
1.52912  12.14285714
1.49131  21.42857143
1.52115  13.57142857
1.48821  16.42857143
1.49089  20
 1.5591  15
1.55131  16.42857143
1.55292  17.85714286
1.51736  13.57142857
1.50524  5.714285714
1.48327  20
1.48327  16.42857143
1.52531  13.57142857
1.48339  4.285714286
1.54465  13.57142857
1.54439  12.14285714
1.53931  15
1.54358  10.71428571
1.47929  11.42857143
1.47234  4.285714286
1.47195  4.285714286
1.52817  12.85714286
1.47641  4.285714286
1.49999  5.714285714
1.48789  4.285714286
1.48039  5.714285714
1.51915  13.57142857
1.56206  18.57142857
1.51975  14.28571429
1.48786  8.571428571
1.56713  16.42857143
1.48449  7.142857143
1.51221  15.71428571
1.46535  4.285714286
1.49659  7.857142857
1.59195  22.14285714
1.59448  22.14285714
1.49241  7.857142857
1.48198  7.857142857
1.53548  14.28571429
1.47413  5.714285714
1.54989  12.14285714
1.55439  17.85714286
1.53979  12.14285714
1.49267  7.857142857
 1.5275  12.14285714
1.47154  5.714285714
1.55677  16.42857143
1.55528  17.85714286
1.57733  17.85714286
 1.4607  4.285714286
1.51852  5.714285714
1.56101  15
1.48871  7.857142857
1.48247  10
1.47479  5.714285714
1.48605  7.857142857
1.50118  7.142857143
1.45388  6.428571429
1.53678  12.85714286
1.53469  12.14285714
1.48466  5.714285714
1.48203  5.714285714
1.52962  15
1.52061  8.571428571
1.56127  17.85714286
1.53806  15
1.53695  15
1.54215  15
 1.4889  19.28571429
1.48009  19.28571429
1.45518  5.714285714
 1.4915  17.85714286
1.48011  17.85714286
1.47891  17.85714286
1.48667  17.85714286
  1.443  8.571428571
1.44284  17.85714286
1.51457  4.285714286
1.51031  8.571428571
1.51371  8.571428571
1.50934  8.571428571
1.54224  13.57142857
1.51596  8.571428571
1.44432  7.142857143
1.51855  8.571428571
 1.4548  17.85714286
1.54804  15
1.52104  8.571428571
 1.4496  17.85714286
1.51314  5.714285714
1.51525  5.714285714
1.54381  13.57142857
1.53505  14.28571429
1.44407  17.85714286
1.54016  13.57142857
1.45561  17.14285714
1.46577  17.14285714
1.49262  17.85714286
 1.4513  7.142857143
1.55442  15
1.44356  8.571428571
1.51195  20.71428571
1.50195  20.71428571
1.50902  20
1.51477  7.142857143
1.56961  19.28571429
1.55233  19.28571429
1.61051  20.71428571
1.52323  5.714285714
1.55508  17.85714286
1.52478  7.142857143
1.54352  17.85714286
  1.524  7.142857143
1.57571  16.42857143
1.53055  17.85714286
  1.566  16.42857143
1.56202  17.14285714
 1.5677  15
1.45735  15
1.44659  15
1.44434  17.85714286
1.52374  7.142857143
1.43875  7.142857143
1.43772  8.571428571
1.55371  19.28571429
1.56466  19.28571429
1.44117  7.142857143
1.44772  7.142857143
1.48439  20
1.48301  14.28571429
1.52977  12.14285714
1.55393  19.28571429
1.54781  20.71428571
1.45354  8.571428571
1.44979  7.142857143
1.44546  7.142857143
1.45323  17.85714286
1.50739  10
1.60261  21.42857143
1.45241  16.42857143
1.51235  13.57142857
1.51189  13.57142857
1.47589  4.285714286
1.49179  15.71428571
  1.486  12.14285714
1.49028  13.57142857
1.51516  5.714285714
1.48414  13.57142857
1.46571  6.428571429
1.47069  9.285714286
 1.4754  11.42857143
1.54771  16.42857143
1.50782  5.714285714
1.50473  5.714285714
 1.5057  5.714285714
1.54119  15.71428571
1.53101  17.85714286
1.53984  16.42857143
1.51903  7.857142857
1.52583  7.857142857
1.51853  7.857142857
1.46992  17.85714286
1.51184  7.857142857
1.46923  16.42857143
1.50892  5.714285714
1.50893  12.14285714
1.51014  7.142857143
1.49284  16.42857143
1.51212  4.285714286
1.50951  5.714285714
1.50779  12.14285714
1.49379  13.57142857
1.51362  12.14285714
1.54091  12.85714286
1.54334  15
1.58941  21.42857143
1.60333  23.57142857
1.50853  12.14285714
1.44876  17.85714286
1.46712  7.142857143
1.51402  10
1.51232  9.285714286
1.47937  7.142857143
1.45967  19.28571429
1.52391  13.57142857
1.52393  12.14285714
1.50133  10
1.51855  13.57142857
 1.4631  16.42857143
1.51185  7.142857143
1.50743  9.285714286
1.50751  7.142857143
1.58075  23.57142857
1.51794  4.285714286
1.57758  21.42857143
1.47689  7.857142857
1.47671  19.28571429
1.45848  15
1.47979  5.714285714
1.47901  7.857142857
1.49652  14.28571429
1.47355  7.857142857
1.52574  12.14285714
1.53372  12.14285714
 1.4541  17.85714286
1.51748  8.571428571
1.46047  17.85714286
1.52414  13.57142857
1.53486  17.14285714
 1.5186  7.857142857
1.51229  7.142857143
1.51786  5.714285714
1.51672  5.714285714
1.52506  5.714285714
1.51751  5.714285714
1.50947  12.14285714
 1.5259  15
 1.5117  1.428571429
1.52047  15.71428571
 1.5222  7.142857143
1.45229  16.42857143
1.54776  16.42857143
1.55123  17.85714286
1.45133  13.57142857
1.52557  7.142857143
1.54247  15.71428571
1.54819  16.42857143
1.45658  7.142857143
1.52267  7.142857143
1.51496  5.714285714
1.45261  16.42857143
1.52237  8.571428571
1.52563  8.571428571
1.51441  7.857142857
1.53426  7.857142857
1.50164  13.57142857
1.50498  5.714285714
1.55432  15.71428571
1.54204  16.42857143
1.49283  15.71428571
1.53914  17.85714286
1.44807  7.142857143
1.50495  5.714285714
1.55217  16.42857143
1.56004  17.85714286
1.49952  12.14285714
1.50626  9.285714286
1.49656  12.14285714
1.54554  17.85714286
1.53678  17.85714286
1.55977  15.71428571
1.51415  7.142857143
1.49089  9.285714286
1.51605  5.714285714
1.54011  17.85714286
1.50388  17.14285714
1.49587  16.42857143
1.50205  8.571428571
 1.5124  7.142857143
1.47927  12.85714286
1.50128  17.14285714
1.50673  7.142857143
1.45215  15.71428571
1.51412  7.142857143
1.49991  5.714285714
1.49964  7.142857143
1.52959  7.857142857
 1.5304  7.142857143
1.54313  16.42857143
 1.5192  7.857142857
1.52568  7.857142857
1.52671  7.857142857
1.47266  9.285714286
1.47477  7.857142857
1.49314  5
1.45733  10
1.49136  6.428571429
1.48868  6.428571429
1.45281  15.71428571
1.49345  5
1.49336  3.571428571
1.49054  12.14285714
1.55091  17.85714286
1.49817  7.142857143
 1.4974  13.57142857
1.50982  4.285714286
1.49504  10
  1.517  5.714285714
1.47647  17.85714286
1.52114  4.285714286
1.49891  15
1.48818  8.571428571
1.51479  4.285714286
1.46314  19.28571429
1.52779  7.142857143
1.51468  2.857142857
1.48273  18.57142857
1.50568  14.28571429
1.52138  8.571428571
1.49291  12.85714286
1.52474  8.571428571
1.48209  21.42857143
1.49234  7.142857143
1.49414  22.14285714
 1.5201  9.285714286
1.49105  15.71428571
1.51281  8.571428571
1.51801  7.857142857
1.48169  10
1.49221  10
1.49515  17.14285714
1.55728  17.85714286
1.54697  16.42857143
1.46972  6.428571429
 1.5046  14.28571429
1.50311  8.571428571
 1.5209  5.714285714
1.52715  5.714285714
 1.5079  12.85714286
1.47166  5.714285714
1.46927  6.428571429
1.51045  5.714285714
1.49058  20.71428571
1.46238  19.28571429
1.54127  15
 1.5462  14.28571429
1.47505  5.714285714
1.49741  22.14285714
1.48621  7.857142857
1.49685  22.14285714
1.51101  13.57142857
1.62031  20
1.48612  7.857142857
1.56171  14.28571429
 1.4801  5.714285714
1.56102  15.71428571
1.50495  5.714285714
1.52828  10.71428571
1.52158  12.14285714
1.45977  16.42857143
1.46601  19.28571429
1.52923  12.14285714
1.53776  12.14285714
1.51815  5.714285714
1.51483  4.285714286
1.61148  18.57142857
1.62596  20
1.62123  18.57142857
1.50504  4.285714286
1.49062  16.42857143
1.49098  20.71428571
 1.4946  20.71428571
1.50704  4.285714286
1.49904  16.42857143
1.46591  16.42857143
1.47531  15.71428571
1.52172  12.14285714
1.46472  15.71428571
1.45628  16.42857143
1.50552  8.571428571
1.46325  17.14285714
1.46256  17.85714286
 1.4948  7.142857143
1.49712  8.571428571
1.51762  15
1.49685  10
1.55736  15.71428571
1.45198  17.85714286
1.44916  16.42857143
1.45667  17.85714286
1.51257  6.428571429
1.49687  7.142857143
1.45038  17.85714286
1.52296  17.14285714
1.46228  19.28571429
1.53883  12.14285714
1.46585  4.285714286
1.55314  15.71428571
1.55745  13.57142857
1.46161  7.142857143
1.45868  11.42857143
1.51821  12.14285714
1.51995  12.14285714
1.52303  12.85714286
1.49271  18.57142857
 1.6145  20
1.50455  7.142857143
 1.4633  7.142857143
1.46154  4.285714286
1.61028  18.57142857
1.48704  18.57142857
1.48889  18.57142857
1.50457  20.71428571
1.49962  19.28571429
1.50675  19.28571429
1.50615  8.571428571
1.50715  20.71428571
1.63154  21.42857143
1.48012  6.428571429
1.49011  6.428571429
1.54333  15
  1.519  4.285714286
1.51681  5.714285714
 1.5157  5.714285714
1.49016  20.71428571
1.49106  20.71428571
1.60562  20.71428571
1.44217  5.714285714
1.45363  15.71428571
1.55423  16.42857143
1.48629  22.14285714
1.51883  13.57142857
1.50414  17.14285714
1.49131  20.71428571
1.49354  18.57142857
1.51481  13.57142857
 1.5125  4.285714286
1.49199  20.71428571
 1.5496  16.42857143
1.50874  2.857142857
1.48047  5
1.48077  6.428571429
1.44816  8.571428571
1.44819  7.142857143
 1.4609  17.14285714
1.45532  17.14285714
1.45849  17.85714286
1.46593  17.14285714
1.62105  21.42857143
1.60393  22.14285714
1.56321  13.57142857
1.47973  6.428571429
1.49436  6.428571429
 1.4467  8.571428571
1.49935  22.14285714
1.48777  22.14285714
1.49171  6.428571429
1.49308  6.428571429
1.52693  15
1.50156  16.42857143
1.49122  6.428571429
1.48998  6.428571429
1.48738  6.428571429
1.49157  5
1.48649  6.428571429
1.50086  5.714285714
1.55984  15.71428571
1.51009  4.285714286
1.61188  20.71428571
